timestamp,KW ValueY,Flow ValueY,inlet_temperature ValueY,Outlet_temperature ValueY,WET BULB TEMPERATURE - CHILLER 1 (DEG C),DeltaT,Thermal_Load
2026-01-14 05:30:00,119.7,220.31667,10.821667,6.99,26.371254,3.8316669999999995,844.1801139888898
2026-01-14 06:30:00,114.316666,219.8,10.686667,6.983334,26.274279,3.7033329999999998,813.9925934
2026-01-14 07:30:00,100.11667,219.83333,10.271667,6.996667,26.085842,3.2750000000000004,719.95415575
2026-01-14 08:30:00,99.083336,219.31667,10.211666,7.0,25.839651,3.2116659999999992,704.3718922722198
2026-01-14 09:30:00,98.98333,219.46666,10.265,7.0,25.823397,3.2650000000000006,716.5586449000001
2026-01-14 10:30:00,100.583336,219.81667,10.28,7.001667,25.987347,3.278332999999999,720.6322432111098
2026-01-14 11:30:00,102.816666,220.05,10.3,6.998334,26.355556,3.301666000000001,726.5316033000003
2026-01-14 12:30:00,102.566666,220.0,10.273334,6.996667,26.391876,3.2766669999999998,720.8667399999999
2026-01-14 13:30:00,110.183334,219.8,10.548333,7.02,26.403702,3.528333,775.5275934
2026-01-14 14:30:00,114.86667,219.36667,10.668333,6.998334,26.497326,3.6699990000000007,805.0754595333301
2026-01-14 15:30:00,114.01667,219.16667,10.635,6.996667,26.42832,3.6383329999999994,797.4013279611099
2026-01-14 16:30:00,113.45,219.48334,10.615,7.003333,26.561321,3.6116670000000006,792.7007361277801
2026-01-14 17:30:00,116.316666,220.08333,10.686667,7.008333,26.985825,3.6783339999999995,809.5399955722198
2026-01-14 18:30:00,120.48333,219.95,10.743334,7.003333,27.42245,3.7400010000000012,822.6132199500003
2026-01-14 19:30:00,125.98333,219.8,10.87,7.006667,27.670666,3.863332999999999,849.1605933999998
2026-01-14 20:30:00,123.95,219.56667,10.833333,7.001667,27.314108,3.8316659999999994,841.3061441722198
2026-01-14 21:30:00,123.55,219.13333,10.815001,6.998334,27.376087,3.8166670000000007,836.3589492111101
2026-01-14 22:30:00,118.5,219.46666,10.698334,6.996667,27.158989,3.7016669999999987,812.3924929222197
2026-01-14 23:30:00,113.98333,219.51666,10.62,7.003333,27.022793,3.6166669999999996,793.9186601722199
2026-01-15 00:30:00,114.55,219.96666,10.593333,7.0,27.09914,3.5933329999999994,790.4134582777798
2026-01-15 01:30:00,111.0,219.98334,10.573334,7.0,26.65705,3.573333999999999,786.0739482555598
2026-01-15 02:30:00,110.88333,219.78334,10.570001,6.993333,26.58668,3.5766679999999997,786.09203911112
2026-01-15 03:30:00,109.03333,219.06667,10.541667,6.995,26.485313,3.5466670000000002,776.95652928889
2026-01-15 04:30:00,111.65,219.26666,10.588333,7.003333,26.78449,3.585000000000001,786.0709761000002
2026-01-15 05:30:00,114.85,219.33333,10.636667,7.001667,27.091356,3.634999999999999,797.2766545499998
2026-01-15 06:30:00,115.75,219.86667,10.678333,7.006667,27.025953,3.671666,807.27697677222
2026-01-15 07:30:00,115.35,220.0,10.625,6.998334,27.077713,3.626666,797.86652
2026-01-15 08:30:00,115.35,219.75,10.63,7.001667,27.238543,3.6283330000000005,797.3261767500001
2026-01-15 09:30:00,117.6,219.08333,10.69,7.0,27.209372,3.6899999999999995,808.4174876999998
2026-01-15 10:30:00,116.01667,218.98334,10.646667,6.998334,27.122194,3.648333000000001,798.9241457722202
2026-01-15 11:30:00,113.333336,219.03334,10.576667,7.0,27.098234,3.5766670000000005,783.4093190777802
2026-01-15 12:30:00,115.01667,219.28334,10.593333,7.003333,27.374115,3.59,787.2271906
2026-01-15 13:30:00,116.433334,219.58333,10.631667,7.0,27.315393,3.631667,797.45353331111
2026-01-15 14:30:00,118.15,219.51666,10.655,7.008333,27.569584,3.646666999999999,800.5041599722198
2026-01-15 15:30:00,118.13333,219.56667,10.653334,7.001667,27.56852,3.651666999999999,801.7843631388897
2026-01-15 16:30:00,121.78333,218.95,10.676666,6.996667,27.986265,3.6799990000000005,805.73578105
2026-01-15 17:30:00,121.46667,218.0,10.701667,7.006667,28.031324,3.6950000000000003,805.5100000000001
2026-01-15 18:30:00,127.433334,218.0,10.826667,7.001667,27.865372,3.825,833.85
2026-01-15 19:30:00,126.166664,218.0,10.808333,7.001667,27.810202,3.806665999999999,829.8531879999998
2026-01-15 20:30:00,131.23334,218.0,10.908333,7.001667,28.003044,3.9066660000000004,851.6531880000001
2026-01-15 21:30:00,131.66667,218.0,10.91,7.006667,28.209248,3.903333,850.926594
2026-01-15 22:30:00,130.1,218.0,10.901667,6.993333,27.706154,3.908334,852.016812
2026-01-15 23:30:00,124.683334,218.0,10.826667,6.998334,27.328976,3.8283330000000007,834.5765940000001
2026-01-16 00:30:00,122.73333,218.0,10.776667,7.001667,27.379,3.7749999999999995,822.9499999999999
2026-01-16 01:30:00,121.683334,218.0,10.765,7.0,27.365297,3.7650000000000006,820.7700000000001
2026-01-16 02:30:00,120.066666,218.0,10.758333,6.996667,27.187132,3.761666,820.043188
2026-01-16 03:30:00,120.066666,218.0,10.743333,7.0,27.14149,3.743333,816.0465939999999
2026-01-16 04:30:00,120.433334,218.0,10.783334,7.0,27.003353,3.783334,824.766812
2026-01-16 05:30:00,117.65,218.0,10.723333,6.996667,26.776083,3.726666,812.413188
2026-01-16 06:30:00,117.333336,218.0,10.736667,6.998334,26.679218,3.738333000000001,814.9565940000002
2026-01-16 07:30:00,115.23333,218.0,10.69,6.996667,26.363304,3.693332999999999,805.1465939999998
2026-01-16 08:30:00,112.96667,218.0,10.648334,7.003333,26.477112,3.6450010000000006,794.6102180000001
2026-01-16 09:30:00,112.0,218.0,10.596667,6.993333,26.627811,3.6033340000000003,785.5268120000001
2026-01-16 10:30:00,113.066666,218.0,10.596667,7.008333,26.792408,3.5883339999999997,782.256812
2026-01-16 11:30:00,117.01667,218.0,10.658334,7.001667,27.16656,3.6566669999999997,797.1534059999999
2026-01-16 12:30:00,123.5,218.0,10.76,7.003333,27.45996,3.756667,818.9534060000001
2026-01-16 13:30:00,126.05,218.0,10.806666,7.01,27.683615,3.796666,827.673188
2026-01-16 14:30:00,130.3,218.0,10.845,7.003333,27.893543,3.841667000000001,837.4834060000003
2026-01-16 15:30:00,133.78334,218.0,10.933333,7.003333,28.052465,3.9299999999999997,856.7399999999999
2026-01-16 16:30:00,136.98334,218.0,10.991667,7.003333,28.265827,3.988334,869.456812
2026-01-16 17:30:00,138.58333,218.0,11.0,7.0,28.275677,4.0,872.0
2026-01-16 18:30:00,136.25,218.0,10.996667,7.005,28.131876,3.9916670000000005,870.1834060000001
2026-01-16 19:30:00,136.43333,218.0,11.0,7.005,28.01064,3.995,870.91
2026-01-16 20:30:00,137.46666,218.0,11.001667,6.998334,28.282019,4.003333,872.7265939999999
2026-01-16 21:30:00,132.08333,218.0,10.94,6.998334,27.87022,3.9416659999999997,859.2831879999999
2026-01-16 22:30:00,130.01666,218.0,10.906667,7.003333,27.868868,3.903334000000001,850.9268120000002
2026-01-16 23:30:00,129.63333,218.0,10.88,7.0,27.931253,3.880000000000001,845.8400000000001
2026-01-17 00:30:00,128.2,218.0,10.848333,6.996667,27.929459,3.851666,839.663188
2026-01-17 01:30:00,125.36667,218.0,10.833333,7.001667,27.65813,3.8316659999999994,835.3031879999999
2026-01-17 02:30:00,121.066666,218.0,10.74,6.995,27.202637,3.745,816.41
2026-01-17 03:30:00,120.816666,218.0,10.735,7.001667,27.5719,3.733332999999999,813.8665939999998
2026-01-17 04:30:00,121.416664,218.0,10.736667,6.995,27.794535,3.7416670000000005,815.6834060000001
2026-01-17 05:30:00,121.03333,218.0,10.715,7.003333,27.682022,3.7116670000000003,809.143406
2026-01-17 06:30:00,123.26667,218.0,10.748333,6.995,27.814068,3.7533330000000005,818.2265940000001
2026-01-17 07:30:00,122.55,218.0,10.716666,6.998334,27.834068,3.718332,810.5963760000001
2026-01-17 08:30:00,118.53333,218.0,10.678333,6.998334,27.482817,3.6799990000000005,802.2397820000001
2026-01-17 09:30:00,96.683334,218.0,10.693334,7.236667,27.619513,3.4566670000000004,753.5534060000001
2026-01-17 10:30:00,124.63333,218.0,10.798333,6.983334,28.08227,3.8149989999999994,831.6697819999998
2026-01-17 11:30:00,124.21667,218.0,10.793333,6.998334,27.966736,3.7949990000000007,827.3097820000002
2026-01-17 12:30:00,122.51667,218.0,10.808333,7.0,27.557278,3.8083329999999993,830.2165939999999
2026-01-17 13:30:00,123.333336,218.0,10.826667,7.001667,27.70821,3.825,833.85
2026-01-17 14:30:00,122.26667,218.0,10.751667,7.001667,27.807205,3.749999999999999,817.4999999999998
2026-01-17 15:30:00,125.71667,218.0,10.821667,7.005,28.097471,3.816667,832.033406
2026-01-17 16:30:00,128.41667,218.0,10.848333,6.993333,28.076809,3.8550000000000004,840.3900000000001
2026-01-17 17:30:00,127.35,218.0,10.828333,7.001667,28.22237,3.8266660000000003,834.2131880000001
2026-01-17 18:30:00,126.96667,218.0,10.848333,7.003333,27.99038,3.8450000000000006,838.2100000000002
2026-01-17 19:30:00,127.8,218.0,10.871667,6.998334,27.913685,3.8733330000000006,844.3865940000002
2026-01-17 20:30:00,129.0,218.0,10.896667,7.006667,27.97635,3.8900000000000006,848.0200000000001
2026-01-17 21:30:00,119.05,217.58333,10.641666,6.961667,27.349625,3.6799990000000005,800.70643681667
2026-01-17 22:30:00,102.916664,217.2,10.186667,7.01,27.661915,3.176667,689.9720724
2026-01-17 23:30:00,119.316666,217.1,10.605001,7.043334,27.961214,3.561667,773.2379056999999
2026-01-18 00:30:00,135.9,217.71666,10.998333,6.991667,28.047258,4.006666000000001,872.3179392555602
2026-01-18 01:30:00,134.48334,218.06667,10.99,6.998334,28.003222,3.9916660000000004,870.44931237222
2026-01-18 02:30:00,131.7,217.81667,10.941667,7.001667,28.077044,3.9400000000000004,858.1976798000001
2026-01-18 03:30:00,134.53334,217.55,10.978333,7.003333,28.198774,3.9749999999999996,864.76125
2026-01-18 04:30:00,132.18333,216.91667,10.976666,6.998334,27.849096,3.978332,862.9665295944401
2026-01-18 05:30:00,126.65,216.95,10.883333,6.996667,27.65911,3.886666,843.2121887
2026-01-18 06:30:00,126.183334,217.38333,10.885,7.103334,27.932476,3.7816659999999995,822.0711480277799
2026-01-18 07:30:00,125.083336,217.61667,10.791667,6.985,28.063063,3.806667,828.39419633889
2026-01-18 08:30:00,123.21667,217.73334,10.776667,7.003333,28.003254,3.773334,821.5806147555601
2026-01-18 09:30:00,123.166664,217.61667,10.778334,7.005,27.913948,3.7733339999999993,821.1403798777799
2026-01-18 10:30:00,124.3,217.23334,10.821667,6.996667,27.719183,3.8249999999999993,830.9175254999998
2026-01-18 11:30:00,124.4,217.03334,10.778334,7.003333,28.064232,3.7750009999999996,819.3010755333399
2026-01-18 12:30:00,123.75,217.16667,10.776667,7.0,28.005503,3.7766669999999998,820.16619608889
2026-01-18 13:30:00,125.416664,217.61667,10.84,7.005,27.985073,3.835,834.55992945
2026-01-18 14:30:00,128.86667,217.6,10.91,7.001667,28.034466,3.908333,850.4532608
2026-01-18 15:30:00,131.58333,217.5,10.956667,6.998334,28.373188,3.9583329999999997,860.9374274999999
2026-01-18 16:30:00,133.11667,217.23334,10.981667,6.998334,28.55195,3.983333,865.31273192222
2026-01-18 17:30:00,135.71666,216.81667,10.971666,7.005,28.33081,3.966666000000001,860.0393131222202
2026-01-18 18:30:00,134.31667,217.01666,10.955,7.0,28.630024,3.955,858.3008903
2026-01-18 19:30:00,136.46666,217.33333,10.968333,6.986667,28.495928,3.9816659999999997,865.3487307277799
2026-01-18 20:30:00,118.833336,217.21666,10.635,7.0,28.22847,3.635,789.5825590999999
2026-01-18 21:30:00,90.333336,173.86667,10.666667,7.763333,28.343533,2.903334,504.79301447778
2026-01-18 22:30:00,107.76667,168.08333,11.298333,8.121667,29.176746,3.176665999999999,533.9445995777799
2026-01-18 23:30:00,133.95,216.91667,10.973333,6.993333,29.158558,3.9800000000000004,863.3283466000001
2026-01-19 00:30:00,129.26666,216.9,10.891666,7.0,29.047314,3.8916660000000007,844.1023554000002
2026-01-19 01:30:00,127.833336,217.21666,10.88,7.0,28.690626,3.880000000000001,842.8006408000001
2026-01-19 02:30:00,123.36667,217.2,10.818334,6.993333,28.094213,3.8250010000000003,830.7902172
2026-01-19 03:30:00,115.8,217.75,10.708333,7.0,27.347342,3.7083329999999997,807.4895107499999
2026-01-19 04:30:00,108.833336,217.56667,10.448334,6.983334,27.277708,3.464999999999999,753.8685115499998
2026-01-19 05:30:00,101.433334,217.08333,10.256667,7.005,27.02255,3.2516670000000003,705.88270041111
2026-01-19 06:30:00,102.01667,216.61667,10.26,6.991667,27.050507,3.268333,707.97541091111
2026-01-19 07:30:00,108.01667,216.71666,10.496667,7.025,27.12505,3.471667,752.36807687222
2026-01-19 08:30:00,115.53333,217.05,10.71,7.003333,27.032713,3.7066670000000013,804.5320723500004
2026-01-19 09:30:00,115.21667,217.55,10.703333,7.003333,27.160036,3.700000000000001,804.9350000000003
2026-01-19 10:30:00,115.566666,217.26666,10.701667,7.001667,27.217863,3.7,803.886642
2026-01-19 11:30:00,116.11667,217.16667,10.71,6.993333,27.125616,3.716667000000001,807.1361958888903
2026-01-19 12:30:00,115.61667,217.03334,10.686667,7.003333,27.279156,3.6833340000000003,799.40628035556
2026-01-19 13:30:00,115.96667,216.45,10.706667,7.001667,27.163925,3.704999999999999,801.9472499999998
2026-01-19 14:30:00,116.01667,216.9,10.686667,7.0,27.256721,3.686667,799.6380723
2026-01-19 15:30:00,118.75,217.2,10.73,7.003333,27.51842,3.726667000000001,809.4320724000002
2026-01-19 16:30:00,125.183334,217.4,10.833333,7.005,27.945623,3.8283329999999998,832.2795942
2026-01-19 17:30:00,128.51666,217.26666,10.928333,7.011667,28.03275,3.916666,850.96094015556
2026-01-19 18:30:00,131.85,216.93333,10.978333,7.001667,28.140669,3.976665999999999,862.6713976777799
2026-01-19 19:30:00,134.68333,216.33333,10.993333,7.001667,28.462326,3.9916659999999995,863.5303980277798
2026-01-19 20:30:00,133.25,216.61667,10.985,7.003333,28.395151,3.981667,862.49544658889
2026-01-19 21:30:00,137.75,216.73334,11.001667,7.005,28.588577,3.9966669999999995,866.2109877777799
2026-01-19 22:30:00,137.45,216.96666,11.0,6.998334,28.48436,4.001666,868.22810645556
2026-01-19 23:30:00,136.56667,217.28334,11.0,6.996667,28.492188,4.003333,869.8575653722199
2026-01-20 00:30:00,132.45,216.93333,10.986667,6.993333,28.245,3.993334000000001,866.2872424222202
2026-01-20 01:30:00,131.06667,216.53334,10.991667,6.996667,27.970709,3.994999999999999,865.0506932999999
2026-01-20 02:30:00,131.23334,216.43333,10.956667,6.996667,28.403395,3.959999999999999,857.0759867999999
2026-01-20 03:30:00,133.16667,216.53334,10.911666,7.0,28.869648,3.9116660000000003,847.0061039444402
2026-01-20 04:30:00,126.433334,216.81667,10.808333,6.996667,28.408648,3.811665999999999,826.4327292722197
2026-01-20 05:30:00,106.96667,216.7,10.608334,6.988333,26.352497,3.6200009999999994,784.4542166999998
2026-01-20 06:30:00,101.73333,216.88333,10.475,6.998334,25.42152,3.476666,754.03089937778
2026-01-20 07:30:00,98.15,216.5,10.48,7.006667,24.511684,3.4733330000000002,751.9765945
2026-01-20 08:30:00,101.45,216.4,10.551667,7.0,25.19034,3.551667,768.5807388000001
2026-01-20 09:30:00,102.11667,216.2,10.556667,7.0,25.436987,3.556666999999999,768.9514053999998
2026-01-20 10:30:00,101.53333,216.56667,10.556667,7.005,25.32834,3.5516669999999992,769.1726951388898
2026-01-20 11:30:00,101.583336,216.95,10.498333,6.995,25.47122,3.5033330000000005,760.04809435
2026-01-20 12:30:00,100.95,217.2,10.525,6.998334,25.224104,3.5266660000000005,765.9918552
2026-01-20 13:30:00,102.0,216.7,10.608334,7.006667,25.173569,3.601666999999999,780.4812388999998
2026-01-20 14:30:00,110.6,216.26666,10.861667,7.008333,25.353672,3.8533340000000003,833.34767404444
2026-01-20 15:30:00,113.05,216.03334,10.9,7.0,25.401663,3.9000000000000004,842.5300260000001
2026-01-20 16:30:00,114.066666,216.4,10.861667,6.988333,25.662493,3.8733340000000007,838.1894776000001
2026-01-20 17:30:00,105.76667,216.8,10.548333,6.998334,26.262074,3.5499989999999997,769.6397832
2026-01-20 18:30:00,117.71667,217.1,10.843333,7.018333,26.79385,3.8249999999999993,830.4074999999998
2026-01-20 19:30:00,125.46667,216.61667,11.0,7.005,26.62507,3.995,865.3835966500001
2026-01-20 20:30:00,123.25,216.25,11.018333,7.103334,26.895826,3.914999,846.61853375
2026-01-20 21:30:00,132.8,216.0,11.213333,6.973333,26.363762,4.24,915.84
2026-01-20 22:30:00,120.566666,215.96666,10.934999,7.006667,26.75336,3.9283319999999993,848.3887414111198
2026-01-20 23:30:00,118.833336,216.35,10.861667,6.99,26.886082,3.8716670000000004,837.6351554500001
2026-01-21 00:30:00,113.51667,216.55,10.76,6.996667,26.427618,3.7633329999999994,814.9497611499999
2026-01-21 01:30:00,111.01667,216.65,10.686667,7.003333,26.524656,3.6833340000000003,797.9943111000001
2026-01-21 02:30:00,117.0,215.98334,10.801666,6.998334,26.917955,3.803332000000001,821.4563484888802
2026-01-21 03:30:00,117.48333,215.68333,10.82,7.001667,26.8924,3.818333,823.55077648889
2026-01-21 04:30:00,117.53333,215.85,10.809999,6.996667,26.95984,3.813331999999999,823.1077121999998
2026-01-21 05:30:00,115.38333,216.05,10.743333,6.993333,26.962519,3.75,810.1875
2026-01-21 06:30:00,113.96667,216.38333,10.728333,6.993333,26.93917,3.7349999999999994,808.1917375499999
2026-01-21 07:30:00,113.6,216.61667,10.745,7.003333,26.765173,3.7416669999999996,810.5074457888899
2026-01-21 08:30:00,114.433334,216.48334,10.736667,7.001667,26.651531,3.7350000000000003,808.5652749000001
2026-01-21 09:30:00,116.0,216.05,10.805,7.003333,26.833035,3.801667,821.35015535
2026-01-21 10:30:00,115.583336,215.95,10.788333,6.996667,26.636967,3.7916659999999993,818.8102726999998
2026-01-21 11:30:00,117.333336,215.9,10.836666,7.006667,27.305065,3.829998999999999,826.8967840999998
2026-01-21 12:30:00,122.51667,216.35,10.918333,7.001667,27.68324,3.916666,847.3706891
2026-01-21 13:30:00,125.21667,216.35,10.918333,6.995,27.758957,3.9233330000000004,848.8130945500001
2026-01-21 14:30:00,123.71667,216.33333,10.903333,7.003333,27.635328,3.9000000000000004,843.6999870000001
2026-01-21 15:30:00,127.48333,216.05,10.961666,7.005,27.832823,3.9566659999999994,854.8376892999999
2026-01-21 16:30:00,129.58333,215.81667,10.976666,7.003333,28.027153,3.9733330000000002,857.51149686111
2026-01-21 17:30:00,133.13333,215.53334,11.0,6.998334,28.220846,4.001666,862.4924385444401
2026-01-21 18:30:00,133.95,215.98334,11.008333,7.005,28.311499,4.0033330000000005,864.6532324722201
2026-01-21 19:30:00,138.9,216.18333,11.086667,7.003333,28.480185,4.083334000000001,882.7487416222202
2026-01-21 20:30:00,138.85,216.05,11.091667,6.995,28.272434,4.096666999999999,885.0849053499999
2026-01-21 21:30:00,136.43333,210.35,11.298333,7.305,28.0672,3.993333,839.9975965499999
2026-01-21 22:30:00,158.4,216.43333,11.54,6.946667,28.209337,4.5933329999999994,994.1503569888899
2026-01-21 23:30:00,147.43333,217.5,11.291667,6.983334,28.271679,4.308333,937.0624275
2026-01-22 00:30:00,140.93333,218.8,11.136667,6.995,27.95777,4.141666999999999,906.1967395999999
2026-01-22 01:30:00,140.35,220.0,11.073334,6.998334,28.111624,4.074999999999999,896.4999999999999
2026-01-22 02:30:00,139.28334,220.76666,11.011666,7.005,28.370518,4.006666,884.5382705555601
2026-01-22 03:30:00,139.46666,220.18333,11.006667,6.993333,28.436884,4.013334,883.6692445222201
2026-01-22 04:30:00,126.083336,219.73334,10.996667,6.99,26.620668,4.006667,880.3983221777801
2026-01-22 05:30:00,116.316666,219.85,10.923333,6.996667,25.302168,3.926665999999999,863.2775200999998
2026-01-22 06:30:00,114.53333,219.96666,10.85,7.001667,25.811872,3.8483329999999993,846.5049565777798
2026-01-22 07:30:00,113.01667,220.06667,10.78,6.998334,25.919743,3.7816659999999995,832.2186436722199
2026-01-22 08:30:00,111.71667,220.55,10.745,7.001667,25.839413,3.743332999999999,825.5920931499998
2026-01-22 09:30:00,109.433334,220.53334,10.683333,6.998334,25.788794,3.6849989999999995,812.6651373666599
2026-01-22 10:30:00,106.25,220.1,10.588334,6.995,25.808355,3.5933339999999996,790.8928133999999
2026-01-22 11:30:00,107.5,219.86667,10.603333,7.005,26.060104,3.5983329999999993,791.1534942611098
2026-01-22 12:30:00,113.35,219.7,10.706667,7.003333,26.226774,3.703334,813.6224798
2026-01-22 13:30:00,119.13333,220.08333,10.836666,7.008333,26.38072,3.828332999999999,842.5522749888897
2026-01-22 14:30:00,124.53333,220.38333,10.94,7.008333,26.662416,3.931666999999999,866.4738659111098
2026-01-22 15:30:00,131.43333,220.38333,10.995,7.008333,27.222925,3.986666999999999,878.5949490611098
2026-01-22 16:30:00,135.48334,220.26666,11.005,7.001667,27.539864,4.0033330000000005,881.8007887777801
2026-01-22 17:30:00,139.33333,219.76666,11.08,7.006667,27.770496,4.073333,895.1827884777799
2026-01-22 18:30:00,138.8,219.55,11.093333,6.996667,27.465864,4.096665999999999,899.4230202999998
2026-01-22 19:30:00,143.03334,219.91667,11.101666,7.006667,28.232706,4.094999,900.55854373333
2026-01-22 20:30:00,150.56667,216.61667,11.421666,7.251667,28.541546,4.169999,903.29129728333
2026-01-22 21:30:00,143.21666,220.55,11.08,6.98,27.911503,4.1,904.255
2026-01-22 22:30:00,130.2,220.2,10.99,6.993333,26.990995,3.9966670000000004,880.0660734
2026-01-22 23:30:00,130.61667,219.95,10.981667,7.001667,27.563799,3.9799999999999995,875.4009999999998
2026-01-23 00:30:00,133.18333,219.53334,10.976666,6.993333,27.826674,3.983333,874.47439782222
2026-01-23 01:30:00,119.86667,219.6,10.895,7.001667,25.684256,3.8933329999999993,854.9759267999998
2026-01-23 02:30:00,108.3,220.2,10.756666,6.99,24.607943,3.766665999999999,829.4198531999997
2026-01-23 03:30:00,105.3,220.51666,10.690001,6.99,24.71243,3.7000010000000003,815.9118625166601
2026-01-23 04:30:00,106.11667,220.51666,10.703333,7.005,25.096148,3.6983330000000008,815.5440407277802
2026-01-23 05:30:00,106.066666,219.95,10.696667,7.003333,25.112574,3.693334,812.3488133
2026-01-23 06:30:00,106.35,219.68333,10.713333,7.001667,24.933567,3.711666,815.3911467277801
2026-01-23 07:30:00,104.28333,219.53334,10.66,6.995,24.669687,3.665,804.5896911000001
2026-01-23 08:30:00,106.85,219.88333,10.713333,7.0,24.650198,3.7133330000000004,816.5000254388901
2026-01-23 09:30:00,107.1,220.21666,10.715,6.991667,24.75552,3.7233330000000002,819.93995732778
2026-01-23 10:30:00,105.916664,220.43333,10.666667,6.996667,24.69139,3.67,808.9903211000001
2026-01-23 11:30:00,107.98333,220.2,10.698334,7.008333,24.985533,3.6900009999999988,812.5382201999997
2026-01-23 12:30:00,109.63333,219.95,10.74,6.996667,25.063894,3.743333,823.3460933499999
2026-01-23 13:30:00,110.28333,219.5,10.768333,7.001667,25.18342,3.766666,826.783187
2026-01-23 14:30:00,110.8,219.5,10.758333,7.005,25.376465,3.7533330000000005,823.8565935000001
2026-01-23 15:30:00,110.45,216.98334,10.715,7.003333,25.880352,3.7116670000000003,805.3699026277801
2026-01-23 16:30:00,121.48333,217.41667,10.966666,7.078333,26.226332,3.8883330000000003,845.38841271111
2026-01-23 17:30:00,111.25,220.48334,10.695,6.993333,26.084476,3.7016670000000005,816.1559037277801
2026-01-23 18:30:00,110.333336,220.05,10.665,7.0,25.85179,3.664999999999999,806.4832499999999
2026-01-23 19:30:00,113.86667,219.65,10.691667,7.001667,26.308603,3.6900000000000004,810.5085000000001
2026-01-23 20:30:00,113.15,219.75,10.675,7.0,26.470076,3.6750000000000007,807.5812500000002
2026-01-23 21:30:00,113.433334,219.85,10.711667,6.996667,26.29235,3.715,816.74275
2026-01-23 22:30:00,116.13333,220.11667,10.738334,7.001667,26.570185,3.7366669999999997,822.5026969388899
2026-01-23 23:30:00,112.9,220.2,10.718333,7.001667,26.281187,3.716665999999999,818.4098531999998
2026-01-24 00:30:00,112.25,219.95,10.675,6.995,26.295732,3.6800000000000006,809.416
2026-01-24 01:30:00,113.6,219.55,10.695,7.001667,26.504982,3.693333,810.87126015
2026-01-24 02:30:00,111.76667,219.43333,10.685,7.006667,26.01511,3.6783330000000003,807.1488590388901
2026-01-24 03:30:00,109.6,219.63333,10.69,7.0,25.539686,3.6899999999999995,810.4469876999999
2026-01-24 04:30:00,106.86667,219.95,10.623334,6.996667,25.409246,3.6266669999999994,797.6854066499998
2026-01-24 05:30:00,110.9,220.33333,10.743333,7.008333,25.62154,3.7349999999999994,822.9449875499998
2026-01-24 06:30:00,113.416664,220.13333,10.763333,7.003333,25.812973,3.76,827.7013208
2026-01-24 07:30:00,119.3,219.66667,10.881666,7.008333,26.235033,3.873332999999999,850.8421619111098
2026-01-24 08:30:00,124.53333,221.56667,10.951667,7.0,26.51192,3.9516670000000005,875.55769813889
2026-01-24 09:30:00,120.61667,223.2,10.841666,6.996667,26.102985,3.8449989999999996,858.2037767999999
2026-01-24 10:30:00,115.1,223.5,10.711667,6.998334,25.905476,3.7133330000000004,829.9299255000001
2026-01-24 11:30:00,111.7,223.7,10.651667,6.998334,25.92219,3.653333,817.2505921
2026-01-24 12:30:00,115.98333,223.6,10.721666,7.01,26.259863,3.711666000000001,829.9285176000002
2026-01-24 13:30:00,83.933334,216.13333,9.976666,7.126667,26.231052,2.8499989999999995,615.9797743666699
2026-01-24 21:30:00,40.416668,132.08333,11.886666,10.398334,27.273874,1.4883319999999998,196.58384670555995
2026-01-24 22:30:00,84.35,220.66667,9.718333,6.943333,17.300247,2.7749999999999995,612.3500092499999
2026-01-24 23:30:00,86.333336,221.65,9.843333,6.966667,1.435216,2.8766659999999993,637.6130188999998
2026-01-25 00:30:00,103.51667,221.5,10.386666,7.035,26.757204,3.351666,742.394019
2026-01-25 01:30:00,113.03333,221.05,10.626667,7.003333,26.652998,3.623334,800.9379807
2026-01-25 02:30:00,115.25,220.75,10.701667,7.0,26.525179,3.7016670000000005,817.1429902500001
2026-01-25 03:30:00,118.083336,220.76666,10.788333,7.006667,26.52088,3.7816659999999995,834.8657720555599
2026-01-25 04:30:00,120.5,220.9,10.831667,6.995,26.488167,3.8366669999999994,847.5197402999999
2026-01-25 05:30:00,121.86667,221.35,10.871667,6.996667,26.473463,3.875,857.7312499999999
2026-01-25 06:30:00,120.36667,221.36667,10.848333,6.998334,26.421064,3.8499990000000004,852.26145813333
2026-01-25 07:30:00,117.61667,221.71666,10.78,6.99,26.38142,3.789999999999999,840.3061413999998
2026-01-25 08:30:00,117.98333,220.98334,10.803333,7.001667,26.295057,3.801666,840.10485024444
2026-01-25 09:30:00,116.316666,220.73334,10.788333,7.001667,26.112211,3.7866659999999994,835.8434336444399
2026-01-25 10:30:00,114.066666,220.65,10.738334,6.991667,25.699104,3.7466670000000004,826.7020735500001
2026-01-25 11:30:00,110.816666,220.78334,10.701667,6.996667,25.496237,3.705,818.0022747
2026-01-25 12:30:00,107.0,221.16667,10.658334,6.996667,25.188517,3.6616669999999996,809.8386970388899
2026-01-25 13:30:00,107.13333,221.55,10.655,7.003333,25.392675,3.6516669999999998,809.02682385
2026-01-25 14:30:00,110.45,221.0,10.67,7.005,26.272636,3.665,809.965
2026-01-25 15:30:00,116.23333,224.25,10.681666,7.005,26.88282,3.676666,824.4923505
2026-01-25 16:30:00,118.73333,225.03334,10.68,7.003333,27.218761,3.676667,827.3726550777801
2026-01-25 17:30:00,121.8,225.45,10.703333,7.005,27.522585,3.6983330000000008,833.7891748500001
